                      Inf	   3.0472916728700083e-01	  -1.6860649700053706e-01	  -2.0556334873574122e-01	   1.2140126853243649e-01	   3.6835183656461473e-01	   2.6566853452373862e-01	   1.8983843931259592e-01	   1.0144694348854383e-01	   3.2115981881416239e-01	   3.4947267349497629e-01	
   3.0472916728700083e-01	                      Inf	  -1.5645259811515563e-01	   9.8681572770452280e-02	   1.0824390458179903e-01	   8.6887125109995994e-02	   3.7950267282099670e-01	   1.4800679588782750e-01	   2.8930529584335396e-01	   2.9144354799643996e-01	   2.0740863652100053e-01	
  -1.6860649700053706e-01	  -1.5645259811515563e-01	                      Inf	   1.7990275478693998e-01	  -8.0816098900166750e-02	   2.8924929643857983e-02	  -8.8855521799986570e-02	  -5.1717746152693134e-01	  -4.9047878281394419e-01	  -3.9401455646219374e-01	  -4.6150176726245484e-01	
  -2.0556334873574122e-01	   9.8681572770452280e-02	   1.7990275478693998e-01	                      Inf	   4.6001364108432546e-01	  -8.2580891842925233e-02	   4.4532260421252252e-02	  -8.7694304286003805e-02	   7.4326667400105809e-02	  -4.9433851161559419e-02	  -7.9586529440447085e-02	
   1.2140126853243649e-01	   1.0824390458179903e-01	  -8.0816098900166750e-02	   4.6001364108432546e-01	                      Inf	  -5.1911563387813477e-02	   5.1649695618387389e-03	   1.6216453932767511e-01	  -7.3170025729917031e-03	   8.3276253024975627e-02	   1.4920273109717147e-01	
   3.6835183656461473e-01	   8.6887125109995994e-02	   2.8924929643857983e-02	  -8.2580891842925233e-02	  -5.1911563387813477e-02	                      Inf	   2.1096859720671393e-01	   6.4454184674404266e-02	   1.4322265882479174e-01	   2.0618147028178185e-01	   5.9225609162838991e-02	
   2.6566853452373862e-01	   3.7950267282099670e-01	  -8.8855521799986570e-02	   4.4532260421252252e-02	   5.1649695618387389e-03	   2.1096859720671393e-01	                      Inf	   5.2544812976762605e-02	   3.3344286422388048e-01	   1.9446461612224197e-01	   3.0524687948211865e-01	
   1.8983843931259592e-01	   1.4800679588782750e-01	  -5.1717746152693134e-01	  -8.7694304286003805e-02	   1.6216453932767511e-01	   6.4454184674404266e-02	   5.2544812976762605e-02	                      Inf	   6.7931815054697953e-01	   3.9680256317063400e-01	   3.6434739542791639e-01	
   1.0144694348854383e-01	   2.8930529584335396e-01	  -4.9047878281394419e-01	   7.4326667400105809e-02	  -7.3170025729917031e-03	   1.4322265882479174e-01	   3.3344286422388048e-01	   6.7931815054697953e-01	                      Inf	   2.9485093014195279e-01	   4.1881341563003971e-01	
   3.2115981881416239e-01	   2.9144354799643996e-01	  -3.9401455646219374e-01	  -4.9433851161559419e-02	   8.3276253024975627e-02	   2.0618147028178185e-01	   1.9446461612224197e-01	   3.9680256317063400e-01	   2.9485093014195279e-01	                      Inf	   5.2342335021953246e-01	
   3.4947267349497629e-01	   2.0740863652100053e-01	  -4.6150176726245484e-01	  -7.9586529440447085e-02	   1.4920273109717147e-01	   5.9225609162838991e-02	   3.0524687948211865e-01	   3.6434739542791639e-01	   4.1881341563003971e-01	   5.2342335021953246e-01	                      Inf	
