                      Inf	   5.8714400148014156e-01	   1.1368825187295047e-01	  -2.8115448918173101e-03	  -7.0922461870515610e-02	  -6.9707475065347649e-02	  -6.8882470154911002e-02	   4.0513108875849185e-01	   3.1401387825775806e-01	   3.4703220716726924e-01	   2.5024865214421532e-01	
   5.8714400148014156e-01	                      Inf	   7.5760378506349507e-02	   9.2072378486029102e-02	   5.1725791558200347e-02	  -1.1391448569315777e-02	   1.9957517308346100e-02	   2.5495600157024961e-01	   2.3090963918542473e-01	   9.7199849547649153e-02	   1.2988260403612187e-01	
   1.1368825187295047e-01	   7.5760378506349507e-02	                      Inf	   2.5000163893267008e-01	   1.2473565828368666e-01	   5.6364422470765896e-01	  -2.1594464183605797e-01	  -7.6019787718729054e-02	  -2.7715791646361332e-01	  -1.6409287816062612e-01	  -1.5477207958500694e-01	
  -2.8115448918173101e-03	   9.2072378486029102e-02	   2.5000163893267008e-01	                      Inf	   3.5177726368913581e-01	   1.7559244035160024e-01	  -4.3099316254734017e-02	   5.9800321731944689e-02	  -1.4483219155664190e-01	   5.6254195207243424e-02	   3.3356108298899238e-03	
  -7.0922461870515610e-02	   5.1725791558200347e-02	   1.2473565828368666e-01	   3.5177726368913581e-01	                      Inf	  -2.9750928254602786e-02	  -1.8222189784923784e-01	  -7.5652150393999704e-03	  -1.0751065325008491e-01	   1.0621503382130934e-01	  -4.2716687455936056e-02	
  -6.9707475065347649e-02	  -1.1391448569315777e-02	   5.6364422470765896e-01	   1.7559244035160024e-01	  -2.9750928254602786e-02	                      Inf	  -4.5612254493739193e-02	   2.9272608064292382e-02	  -2.5936067784096783e-01	  -1.2433896083502638e-01	  -1.4252824867653874e-01	
  -6.8882470154911002e-02	   1.9957517308346100e-02	  -2.1594464183605797e-01	  -4.3099316254734017e-02	  -1.8222189784923784e-01	  -4.5612254493739193e-02	                      Inf	   3.3981273623789672e-02	   1.6352398298703230e-01	  -6.1227422277038659e-02	   1.0817079467232601e-01	
   4.0513108875849185e-01	   2.5495600157024961e-01	  -7.6019787718729054e-02	   5.9800321731944689e-02	  -7.5652150393999704e-03	   2.9272608064292382e-02	   3.3981273623789672e-02	                      Inf	   7.2461728697083738e-01	   5.3972355068642119e-01	   3.7086900213788510e-01	
   3.1401387825775806e-01	   2.3090963918542473e-01	  -2.7715791646361332e-01	  -1.4483219155664190e-01	  -1.0751065325008491e-01	  -2.5936067784096783e-01	   1.6352398298703230e-01	   7.2461728697083738e-01	                      Inf	   3.8989824220925623e-01	   7.2725161842342179e-02	
   3.4703220716726924e-01	   9.7199849547649153e-02	  -1.6409287816062612e-01	   5.6254195207243424e-02	   1.0621503382130934e-01	  -1.2433896083502638e-01	  -6.1227422277038659e-02	   5.3972355068642119e-01	   3.8989824220925623e-01	                      Inf	   5.0391005211783513e-01	
   2.5024865214421532e-01	   1.2988260403612187e-01	  -1.5477207958500694e-01	   3.3356108298899238e-03	  -4.2716687455936056e-02	  -1.4252824867653874e-01	   1.0817079467232601e-01	   3.7086900213788510e-01	   7.2725161842342179e-02	   5.0391005211783513e-01	                      Inf	
