                      Inf	   7.3284902199376800e-01	   7.6705854881798707e-02	   3.3095830363537632e-01	   5.7723544570147356e-01	  -2.1804644692932273e-01	   5.3138335523519742e-01	   5.0513210258585350e-03	  -2.1179258178886540e-01	   5.5295398689807085e-01	   4.8908998904318424e-01	
   7.3284902199376800e-01	                      Inf	   3.1610763937601405e-01	   4.6606360996757451e-01	   7.0220477374113854e-01	  -2.2220239891087523e-01	   5.3254169429572007e-01	   9.5276206574876288e-02	  -2.2057982321991096e-01	   6.6169038186051665e-01	   5.4402390480522256e-01	
   7.6705854881798707e-02	   3.1610763937601405e-01	                      Inf	   5.6024294916200434e-01	   1.6933721762706505e-01	  -1.3472267032818461e-01	   8.0313641550457976e-02	  -7.1039627777896104e-04	  -2.1689204944607582e-01	   5.8727405238553729e-02	   1.6244909757766119e-02	
   3.3095830363537632e-01	   4.6606360996757451e-01	   5.6024294916200434e-01	                      Inf	   5.7454690939135511e-01	  -3.7443945489405811e-01	   4.7543292076315097e-01	   4.0189512513921805e-02	  -1.5830799461715195e-01	   3.8274554063999111e-01	   2.1556586648270745e-01	
   5.7723544570147356e-01	   7.0220477374113854e-01	   1.6933721762706505e-01	   5.7454690939135511e-01	                      Inf	  -5.0364863368324908e-01	   4.9858484019198235e-01	   4.0264734449619408e-02	  -3.7759332017378960e-01	   4.8293441268964138e-01	   5.0334675628746384e-01	
  -2.1804644692932273e-01	  -2.2220239891087523e-01	  -1.3472267032818461e-01	  -3.7443945489405811e-01	  -5.0364863368324908e-01	                      Inf	  -2.9976646838406318e-01	   3.5920567561953037e-01	   2.7409604412732325e-01	  -2.9380309844643238e-01	  -2.3742710632386615e-01	
   5.3138335523519742e-01	   5.3254169429572007e-01	   8.0313641550457976e-02	   4.7543292076315097e-01	   4.9858484019198235e-01	  -2.9976646838406318e-01	                      Inf	  -2.2240851723022408e-02	  -1.9622473580704150e-01	   4.1783844769369821e-01	   4.1006854614123467e-01	
   5.0513210258585350e-03	   9.5276206574876288e-02	  -7.1039627777896104e-04	   4.0189512513921805e-02	   4.0264734449619408e-02	   3.5920567561953037e-01	  -2.2240851723022408e-02	                      Inf	   1.2714825576269947e-01	   3.0022253608279259e-02	  -1.6589808439969406e-02	
  -2.1179258178886540e-01	  -2.2057982321991096e-01	  -2.1689204944607582e-01	  -1.5830799461715195e-01	  -3.7759332017378960e-01	   2.7409604412732325e-01	  -1.9622473580704150e-01	   1.2714825576269947e-01	                      Inf	  -1.4341913623293837e-01	  -1.5592780247954854e-01	
   5.5295398689807085e-01	   6.6169038186051665e-01	   5.8727405238553729e-02	   3.8274554063999111e-01	   4.8293441268964138e-01	  -2.9380309844643238e-01	   4.1783844769369821e-01	   3.0022253608279259e-02	  -1.4341913623293837e-01	                      Inf	   6.3768849584383602e-01	
   4.8908998904318424e-01	   5.4402390480522256e-01	   1.6244909757766119e-02	   2.1556586648270745e-01	   5.0334675628746384e-01	  -2.3742710632386615e-01	   4.1006854614123467e-01	  -1.6589808439969406e-02	  -1.5592780247954854e-01	   6.3768849584383602e-01	                      Inf	
