                      Inf	   5.3501536660391436e-01	   3.4486329294498425e-01	  -1.1192613294009554e-01	   1.8123263622816013e-01	   1.2919988857902515e-01	   5.1411400730729008e-02	   1.2460159324588657e-01	   9.9960088304473310e-02	  -1.3234204632435495e-01	   1.8604140782286557e-01	
   5.3501536660391436e-01	                      Inf	   3.1425509956200448e-01	  -2.0154030662773328e-01	   1.9019720666021530e-02	   4.6088284964947587e-02	   2.5111573872195520e-01	   7.8576984880845122e-02	  -1.1477822270545231e-01	  -3.2389879506648056e-01	   1.7296481537146832e-01	
   3.4486329294498425e-01	   3.1425509956200448e-01	                      Inf	  -3.0796647639556429e-01	  -1.8384975101579232e-01	   2.2213336452863994e-01	   6.0262806133435050e-02	  -8.7985533877010066e-02	  -8.4215356644882763e-02	  -3.0932745302145234e-02	   3.1008470660585064e-01	
  -1.1192613294009554e-01	  -2.0154030662773328e-01	  -3.0796647639556429e-01	                      Inf	   7.4989574473166498e-01	  -5.2844107768344539e-01	   1.0049795911946324e-01	   2.9194288819340630e-01	   9.7023509277697789e-02	  -9.5637884633964720e-02	   9.0756698093306561e-03	
   1.8123263622816013e-01	   1.9019720666021530e-02	  -1.8384975101579232e-01	   7.4989574473166498e-01	                      Inf	  -3.8486786852997373e-01	  -1.7616269081462216e-01	   1.1287635948902600e-01	  -4.4441802143957508e-02	  -1.0566030324474301e-01	   2.1133877646722900e-02	
   1.2919988857902515e-01	   4.6088284964947587e-02	   2.2213336452863994e-01	  -5.2844107768344539e-01	  -3.8486786852997373e-01	                      Inf	   3.8521884054382860e-04	   2.4023923569016625e-01	   1.3269163809492754e-01	  -3.5156159009617091e-02	   1.6712998116502881e-01	
   5.1411400730729008e-02	   2.5111573872195520e-01	   6.0262806133435050e-02	   1.0049795911946324e-01	  -1.7616269081462216e-01	   3.8521884054382860e-04	                      Inf	   2.9819739108199855e-01	   9.8683456788357021e-02	  -8.3407929549491139e-02	   4.0385837484763439e-02	
   1.2460159324588657e-01	   7.8576984880845122e-02	  -8.7985533877010066e-02	   2.9194288819340630e-01	   1.1287635948902600e-01	   2.4023923569016625e-01	   2.9819739108199855e-01	                      Inf	   3.1255989451955335e-01	   1.0005492840824090e-02	   2.4451372054364365e-01	
   9.9960088304473310e-02	  -1.1477822270545231e-01	  -8.4215356644882763e-02	   9.7023509277697789e-02	  -4.4441802143957508e-02	   1.3269163809492754e-01	   9.8683456788357021e-02	   3.1255989451955335e-01	                      Inf	   1.2330972193207838e-01	   9.5059737966376678e-02	
  -1.3234204632435495e-01	  -3.2389879506648056e-01	  -3.0932745302145234e-02	  -9.5637884633964720e-02	  -1.0566030324474301e-01	  -3.5156159009617091e-02	  -8.3407929549491139e-02	   1.0005492840824090e-02	   1.2330972193207838e-01	                      Inf	   1.3920395876705902e-01	
   1.8604140782286557e-01	   1.7296481537146832e-01	   3.1008470660585064e-01	   9.0756698093306561e-03	   2.1133877646722900e-02	   1.6712998116502881e-01	   4.0385837484763439e-02	   2.4451372054364365e-01	   9.5059737966376678e-02	   1.3920395876705902e-01	                      Inf	
