                      Inf	   6.8889197804865565e-01	   7.7132919261403171e-02	  -4.2840403183264597e-02	  -5.5853322485415052e-03	  -5.5262602482739391e-02	   1.9599499123421796e-01	  -2.0250467285154054e-02	   1.1259511453575546e-01	   1.5431745106405037e-01	   6.2937640246064672e-02	
   6.8889197804865565e-01	                      Inf	   1.2762391903393919e-01	  -1.9820378763366175e-02	   2.0698703077116045e-02	   3.1617951206509891e-02	   2.0642214254245550e-01	  -1.8187519429380496e-02	   1.2924087480136004e-01	   1.5211748145161996e-01	   1.8260032253637273e-01	
   7.7132919261403171e-02	   1.2762391903393919e-01	                      Inf	  -2.6143853382811305e-01	  -2.8121554640029617e-01	  -9.3535320047311923e-02	  -2.0936228818533853e-01	  -4.1232693873938231e-01	  -1.6506393015078841e-01	  -2.9290091528255319e-01	  -2.9051555965931297e-01	
  -4.2840403183264597e-02	  -1.9820378763366175e-02	  -2.6143853382811305e-01	                      Inf	   9.2629591679243850e-01	   5.9568131067582283e-02	  -3.0807504044738500e-03	   2.2523488751163634e-01	   3.1837838722179307e-01	   4.4685075488625194e-02	  -2.2705746682277431e-02	
  -5.5853322485415052e-03	   2.0698703077116045e-02	  -2.8121554640029617e-01	   9.2629591679243850e-01	                      Inf	   1.0826532762829592e-01	   3.1515434504615969e-02	   9.1022373570903328e-02	   2.8400791801517317e-01	   1.5893251062768676e-02	   1.5318866739763089e-03	
  -5.5262602482739391e-02	   3.1617951206509891e-02	  -9.3535320047311923e-02	   5.9568131067582283e-02	   1.0826532762829592e-01	                      Inf	   2.6412040657031427e-02	   1.5519630900654921e-01	   6.6019647796450157e-02	  -2.9367633660936424e-02	   1.5464302937422297e-01	
   1.9599499123421796e-01	   2.0642214254245550e-01	  -2.0936228818533853e-01	  -3.0807504044738500e-03	   3.1515434504615969e-02	   2.6412040657031427e-02	                      Inf	   2.7759436779475671e-01	  -6.8684432706963283e-03	   1.0792195427970432e-01	   3.9383998266173303e-01	
  -2.0250467285154054e-02	  -1.8187519429380496e-02	  -4.1232693873938231e-01	   2.2523488751163634e-01	   9.1022373570903328e-02	   1.5519630900654921e-01	   2.7759436779475671e-01	                      Inf	   2.8570942434601387e-01	   5.5813075683917945e-01	   7.4120577179506042e-01	
   1.1259511453575546e-01	   1.2924087480136004e-01	  -1.6506393015078841e-01	   3.1837838722179307e-01	   2.8400791801517317e-01	   6.6019647796450157e-02	  -6.8684432706963283e-03	   2.8570942434601387e-01	                      Inf	  -3.4575091850331884e-02	  -7.4866967451937072e-03	
   1.5431745106405037e-01	   1.5211748145161996e-01	  -2.9290091528255319e-01	   4.4685075488625194e-02	   1.5893251062768676e-02	  -2.9367633660936424e-02	   1.0792195427970432e-01	   5.5813075683917945e-01	  -3.4575091850331884e-02	                      Inf	   7.5216199221055402e-01	
   6.2937640246064672e-02	   1.8260032253637273e-01	  -2.9051555965931297e-01	  -2.2705746682277431e-02	   1.5318866739763089e-03	   1.5464302937422297e-01	   3.9383998266173303e-01	   7.4120577179506042e-01	  -7.4866967451937072e-03	   7.5216199221055402e-01	                      Inf	
