                      Inf	   2.0815472674176519e-01	   2.1332659350139466e-01	   3.4042919434555818e-01	   2.2427315989959429e-01	   2.8603239540831893e-01	  -3.6983417983330623e-02	   2.4214969211640469e-01	   3.5703210068496899e-01	  -1.7105764951225894e-01	   5.8078884154870114e-02	
   2.0815472674176519e-01	                      Inf	  -1.7492887499046966e-02	   2.5868736552437172e-01	   3.6958340969097681e-01	  -8.6643773311812205e-03	  -1.0166368609097867e-01	   3.0357416041216545e-01	   2.2460755623982120e-01	   2.6601768590101500e-02	   2.3746590239140267e-01	
   2.1332659350139466e-01	  -1.7492887499046966e-02	                      Inf	   3.1258550726517637e-01	   2.3296220155325653e-01	   1.1119475614939690e-01	  -8.3224610723475298e-02	  -1.7769698028875286e-01	  -2.7497596893599582e-02	  -1.7281224063511788e-01	  -7.9241161373504412e-02	
   3.4042919434555818e-01	   2.5868736552437172e-01	   3.1258550726517637e-01	                      Inf	   2.0224115375946669e-01	   2.1065160216797799e-01	   1.3941927920617503e-01	   1.0017878711026698e-01	   4.4763039928858372e-01	  -4.8935233223906562e-03	   6.6927821789420333e-02	
   2.2427315989959429e-01	   3.6958340969097681e-01	   2.3296220155325653e-01	   2.0224115375946669e-01	                      Inf	  -2.3989109340622142e-01	  -1.6045143223992220e-01	   3.0217497108318997e-01	  -1.6090816901755126e-02	   3.9493917165065798e-02	   6.5691067684911411e-02	
   2.8603239540831893e-01	  -8.6643773311812205e-03	   1.1119475614939690e-01	   2.1065160216797799e-01	  -2.3989109340622142e-01	                      Inf	   6.7782715676849778e-03	   9.2594895998484680e-02	   2.3409179858682927e-01	  -1.5863082815614796e-01	  -4.4896146782400205e-02	
  -3.6983417983330623e-02	  -1.0166368609097867e-01	  -8.3224610723475298e-02	   1.3941927920617503e-01	  -1.6045143223992220e-01	   6.7782715676849778e-03	                      Inf	   1.2875123849557410e-01	   2.4200710332262193e-01	   3.3835861438883014e-01	   1.1567628956674279e-01	
   2.4214969211640469e-01	   3.0357416041216545e-01	  -1.7769698028875286e-01	   1.0017878711026698e-01	   3.0217497108318997e-01	   9.2594895998484680e-02	   1.2875123849557410e-01	                      Inf	   3.8584134307268225e-01	   1.3230868639744439e-01	   1.1592406342923785e-01	
   3.5703210068496899e-01	   2.2460755623982120e-01	  -2.7497596893599582e-02	   4.4763039928858372e-01	  -1.6090816901755126e-02	   2.3409179858682927e-01	   2.4200710332262193e-01	   3.8584134307268225e-01	                      Inf	   1.6023506898155401e-01	   8.4363457856539564e-02	
  -1.7105764951225894e-01	   2.6601768590101500e-02	  -1.7281224063511788e-01	  -4.8935233223906562e-03	   3.9493917165065798e-02	  -1.5863082815614796e-01	   3.3835861438883014e-01	   1.3230868639744439e-01	   1.6023506898155401e-01	                      Inf	   2.3501851542133873e-01	
   5.8078884154870114e-02	   2.3746590239140267e-01	  -7.9241161373504412e-02	   6.6927821789420333e-02	   6.5691067684911411e-02	  -4.4896146782400205e-02	   1.1567628956674279e-01	   1.1592406342923785e-01	   8.4363457856539564e-02	   2.3501851542133873e-01	                      Inf	
