                      Inf	   1.0053690347557148e-01	   1.2698275837950485e-01	  -1.2168442231339573e-01	   1.3326316700583335e-01	   4.8202327557739802e-02	   1.1113384849509290e-01	   1.5966978965545356e-01	   9.4281818218534874e-02	   2.4738289990766846e-01	   1.3571078761108427e-01	
   1.0053690347557148e-01	                      Inf	   4.1408765957179211e-02	  -1.5074027466315856e-02	  -1.8884152972231192e-03	  -2.6037787503536736e-01	   4.7121242686744905e-03	   1.5164492034206947e-01	   1.1675677400123091e-01	   1.9166203653689107e-01	  -1.6722459991301461e-01	
   1.2698275837950485e-01	   4.1408765957179211e-02	                      Inf	   1.3814882663243527e-01	  -1.0874170652482053e-01	  -2.3291317247491689e-01	   1.3193558498449981e-01	  -3.6057347325377230e-03	  -2.9974447085731781e-01	   1.0275876170760338e-01	   5.2261974110948052e-02	
  -1.2168442231339573e-01	  -1.5074027466315856e-02	   1.3814882663243527e-01	                      Inf	   7.0338340887621295e-02	   4.3014789798517866e-03	  -6.8001743640995413e-02	   6.3607737458108604e-02	   6.0623553567149539e-02	   1.2966832650246637e-01	   4.5241327250342307e-02	
   1.3326316700583335e-01	  -1.8884152972231192e-03	  -1.0874170652482053e-01	   7.0338340887621295e-02	                      Inf	   1.1332161326363772e-01	  -4.0003120477440195e-02	   3.6209024457791600e-01	   1.4818808341068110e-01	  -2.8596252118889668e-02	  -8.0577491209922775e-02	
   4.8202327557739802e-02	  -2.6037787503536736e-01	  -2.3291317247491689e-01	   4.3014789798517866e-03	   1.1332161326363772e-01	                      Inf	   7.1267916805402565e-03	   1.1087161236384079e-01	   2.5134939185739464e-02	   2.7173758780863924e-03	   1.5060328526474919e-02	
   1.1113384849509290e-01	   4.7121242686744905e-03	   1.3193558498449981e-01	  -6.8001743640995413e-02	  -4.0003120477440195e-02	   7.1267916805402565e-03	                      Inf	   1.6702935866382124e-01	   8.8303924575392878e-02	   1.8596999066796467e-02	   1.4458580037134394e-01	
   1.5966978965545356e-01	   1.5164492034206947e-01	  -3.6057347325377230e-03	   6.3607737458108604e-02	   3.6209024457791600e-01	   1.1087161236384079e-01	   1.6702935866382124e-01	                      Inf	   4.2334039377154570e-01	   1.0742690462818438e-01	   1.1752690093978562e-02	
   9.4281818218534874e-02	   1.1675677400123091e-01	  -2.9974447085731781e-01	   6.0623553567149539e-02	   1.4818808341068110e-01	   2.5134939185739464e-02	   8.8303924575392878e-02	   4.2334039377154570e-01	                      Inf	   1.0798921928574401e-01	   1.6564112756529809e-01	
   2.4738289990766846e-01	   1.9166203653689107e-01	   1.0275876170760338e-01	   1.2966832650246637e-01	  -2.8596252118889668e-02	   2.7173758780863924e-03	   1.8596999066796467e-02	   1.0742690462818438e-01	   1.0798921928574401e-01	                      Inf	   2.8928183773766591e-01	
   1.3571078761108427e-01	  -1.6722459991301461e-01	   5.2261974110948052e-02	   4.5241327250342307e-02	  -8.0577491209922775e-02	   1.5060328526474919e-02	   1.4458580037134394e-01	   1.1752690093978562e-02	   1.6564112756529809e-01	   2.8928183773766591e-01	                      Inf	
