                      Inf	   2.4588454595494272e-01	   2.4538305520094750e-01	  -3.8246401148830433e-02	   1.7823057720226007e-01	   3.1309507644825024e-01	   2.1199208962158769e-01	   3.2528819319009206e-01	   2.5389370365157188e-01	   3.2846393727308548e-01	   2.3097241382929073e-01	
   2.4588454595494272e-01	                      Inf	  -9.4905806581761107e-02	  -6.6164575122944019e-02	  -1.3715293724576296e-02	   1.0510225847403140e-01	   2.3918440965664964e-01	   2.6660255614196837e-01	   7.1338424836798142e-02	   2.2555045349038566e-01	   2.4307947447854122e-01	
   2.4538305520094750e-01	  -9.4905806581761107e-02	                      Inf	   3.2352380301049410e-01	  -1.5808714721492345e-01	  -3.0604142975166542e-02	   6.0216018534137140e-02	  -7.9995249815057790e-02	   9.3893340522275704e-03	   2.1443362947705905e-01	  -1.4239186603703968e-02	
  -3.8246401148830433e-02	  -6.6164575122944019e-02	   3.2352380301049410e-01	                      Inf	   1.0848301185823343e-01	  -1.3773049356549905e-01	   1.3458368134852386e-01	   7.6185245960525824e-02	  -7.3011541279645681e-02	   1.7066514405948705e-01	   9.4971100221413904e-02	
   1.7823057720226007e-01	  -1.3715293724576296e-02	  -1.5808714721492345e-01	   1.0848301185823343e-01	                      Inf	   1.1616581894956469e-01	  -4.5733979633460160e-02	   4.6654442989258671e-01	   4.6049037838055240e-01	   2.5587523864268147e-01	  -1.7628112648361290e-02	
   3.1309507644825024e-01	   1.0510225847403140e-01	  -3.0604142975166542e-02	  -1.3773049356549905e-01	   1.1616581894956469e-01	                      Inf	   2.7681800966443648e-01	   3.3375434904189993e-01	   3.3262832650593593e-01	   3.7045257527346817e-02	  -1.0187388070877009e-02	
   2.1199208962158769e-01	   2.3918440965664964e-01	   6.0216018534137140e-02	   1.3458368134852386e-01	  -4.5733979633460160e-02	   2.7681800966443648e-01	                      Inf	   3.7764489124636764e-02	   3.6950680309401913e-02	   2.3597621633561514e-01	   2.4891577016252664e-01	
   3.2528819319009206e-01	   2.6660255614196837e-01	  -7.9995249815057790e-02	   7.6185245960525824e-02	   4.6654442989258671e-01	   3.3375434904189993e-01	   3.7764489124636764e-02	                      Inf	   2.0609712265149954e-01	   2.7619110685558573e-01	   2.9287281323509518e-01	
   2.5389370365157188e-01	   7.1338424836798142e-02	   9.3893340522275704e-03	  -7.3011541279645681e-02	   4.6049037838055240e-01	   3.3262832650593593e-01	   3.6950680309401913e-02	   2.0609712265149954e-01	                      Inf	   2.6274422624607507e-01	   5.5072869173334517e-02	
   3.2846393727308548e-01	   2.2555045349038566e-01	   2.1443362947705905e-01	   1.7066514405948705e-01	   2.5587523864268147e-01	   3.7045257527346817e-02	   2.3597621633561514e-01	   2.7619110685558573e-01	   2.6274422624607507e-01	                      Inf	   5.9307438272846857e-01	
   2.3097241382929073e-01	   2.4307947447854122e-01	  -1.4239186603703968e-02	   9.4971100221413904e-02	  -1.7628112648361290e-02	  -1.0187388070877009e-02	   2.4891577016252664e-01	   2.9287281323509518e-01	   5.5072869173334517e-02	   5.9307438272846857e-01	                      Inf	
