                      Inf	   9.0365807210359167e-02	  -1.0167030705466011e-02	  -3.9945584630198337e-02	  -8.1556379089060882e-02	   2.1739214513225644e-01	   6.2971431552854160e-02	   1.2730446436066828e-01	   3.0700234973193730e-01	  -1.5228278997059588e-01	  -4.7845400143448812e-02	
   9.0365807210359167e-02	                      Inf	   3.4498405530595050e-01	   1.2784693707827513e-01	   1.5483057910337672e-01	   8.7457880023284307e-02	  -1.9750139803585259e-01	  -1.4396847753638642e-01	  -8.6266181896982805e-02	   1.9908959687188510e-01	   2.0718643551106586e-02	
  -1.0167030705466011e-02	   3.4498405530595050e-01	                      Inf	   1.3066209741608484e-01	   2.5142974367604065e-01	   1.4225712777993371e-01	  -1.6588483826321929e-01	   7.0331763743773635e-04	  -2.9746390135866740e-01	   2.2993007648217695e-01	  -7.2627370235533437e-02	
  -3.9945584630198337e-02	   1.2784693707827513e-01	   1.3066209741608484e-01	                      Inf	   1.2550439252773130e-01	  -1.6056819322106627e-01	   9.4882370541199648e-02	   6.3572885507075544e-02	   2.6324566666620902e-01	   6.9505601693216304e-02	  -4.6829067787669425e-02	
  -8.1556379089060882e-02	   1.5483057910337672e-01	   2.5142974367604065e-01	   1.2550439252773130e-01	                      Inf	   1.9642991181168478e-02	  -5.4458954039387095e-02	  -1.6762675266841159e-01	  -1.4524958910926947e-01	   9.6607378368875535e-02	   7.3171337672929618e-02	
   2.1739214513225644e-01	   8.7457880023284307e-02	   1.4225712777993371e-01	  -1.6056819322106627e-01	   1.9642991181168478e-02	                      Inf	   2.2020410786166153e-01	   3.4323878620977405e-01	   2.4720638325584074e-01	   2.7221272709894311e-02	   8.0685992644548760e-02	
   6.2971431552854160e-02	  -1.9750139803585259e-01	  -1.6588483826321929e-01	   9.4882370541199648e-02	  -5.4458954039387095e-02	   2.2020410786166153e-01	                      Inf	   3.4573578243999203e-01	   3.4821012777996657e-01	  -1.2093038821943514e-02	   1.3710349650600054e-01	
   1.2730446436066828e-01	  -1.4396847753638642e-01	   7.0331763743773635e-04	   6.3572885507075544e-02	  -1.6762675266841159e-01	   3.4323878620977405e-01	   3.4573578243999203e-01	                      Inf	   4.5442888360405864e-01	  -5.3516433148407282e-02	   7.4747496206469186e-02	
   3.0700234973193730e-01	  -8.6266181896982805e-02	  -2.9746390135866740e-01	   2.6324566666620902e-01	  -1.4524958910926947e-01	   2.4720638325584074e-01	   3.4821012777996657e-01	   4.5442888360405864e-01	                      Inf	  -1.4702408014515203e-01	  -9.6565021703891044e-02	
  -1.5228278997059588e-01	   1.9908959687188510e-01	   2.2993007648217695e-01	   6.9505601693216304e-02	   9.6607378368875535e-02	   2.7221272709894311e-02	  -1.2093038821943514e-02	  -5.3516433148407282e-02	  -1.4702408014515203e-01	                      Inf	   1.8373099494389120e-01	
  -4.7845400143448812e-02	   2.0718643551106586e-02	  -7.2627370235533437e-02	  -4.6829067787669425e-02	   7.3171337672929618e-02	   8.0685992644548760e-02	   1.3710349650600054e-01	   7.4747496206469186e-02	  -9.6565021703891044e-02	   1.8373099494389120e-01	                      Inf	
